class_code,class_title,commodity_code,commodity_title,family_code,family_title,segment_code,segment_title
41111900,Indicating and recording instruments,41111919,Detection apparatus for non metallic objects,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111920,Coordinate measuring machines CMM,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111921,Speed sensors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111924,Oxygen sensors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111926,Proximity sensors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111927,Pressure sensors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111928,Current sensors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111929,Radiation detectors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111930,Electrical power sensors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111931,Flow sensors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111932,Liquid leak detectors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111934,Force or torque sensors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111937,Rotary position sensors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111938,Level sensors or transmitters,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111939,Acoustic sensors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111940,Color sensors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111942,Opacity or dust or visibility sensors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111943,Electrical resistance or conductance sensors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111945,Linear position sensors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111948,Manual or electronic hematology differential cell counters,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111949,Hour meter,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111954,Liquid sensor,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111958,Manifold ambient pressure sensor,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111959,Fuel pressure sensor,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41111900,Indicating and recording instruments,41111966,Humidity sensor,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41112100,Transducers,41112101,Piezo electric crystals,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41112100,Transducers,41112103,Fiber sensors,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41112100,Transducers,41112105,Temperature transmitters,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41112100,Transducers,41112107,Electro pneumatic transducers,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41112100,Transducers,41112108,Loadcells,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41112100,Transducers,41112110,Pressure transducer,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41112100,Transducers,41112111,Displacement transducer,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41112200,Temperature and heat measuring instruments,41112201,Calorimeters,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41112200,Temperature and heat measuring instruments,41112202,Heat tracing equipment,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41112200,Temperature and heat measuring instruments,41112203,Melting point recorders,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
41112200,Temperature and heat measuring instruments,41112204,Pyrometers,41110000,Measuring and observing and testing instruments,41000000,Laboratory and Measuring and Observing and Testing Equipment
