data_value,date,domain_source,element_id,element_name,onet_soc_code,scale_id,scale_name,title
2.33,06/2008,Analyst,1.B.2.a,Achievement,35-2012.00,EX,Extent,"Cooks, Institution and Cafeteria"
2.67,06/2008,Analyst,1.B.2.b,Working Conditions,35-2012.00,EX,Extent,"Cooks, Institution and Cafeteria"
2.33,06/2008,Analyst,1.B.2.c,Recognition,35-2012.00,EX,Extent,"Cooks, Institution and Cafeteria"
5.0,06/2008,Analyst,1.B.2.d,Relationships,35-2012.00,EX,Extent,"Cooks, Institution and Cafeteria"
4.33,06/2008,Analyst,1.B.2.e,Support,35-2012.00,EX,Extent,"Cooks, Institution and Cafeteria"
3.33,06/2008,Analyst,1.B.2.f,Independence,35-2012.00,EX,Extent,"Cooks, Institution and Cafeteria"
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,35-2012.00,VH,Work Value High-Point,"Cooks, Institution and Cafeteria"
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,35-2012.00,VH,Work Value High-Point,"Cooks, Institution and Cafeteria"
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,35-2012.00,VH,Work Value High-Point,"Cooks, Institution and Cafeteria"
3.67,06/2008,Analyst,1.B.2.a,Achievement,35-2013.00,EX,Extent,"Cooks, Private Household"
3.0,06/2008,Analyst,1.B.2.b,Working Conditions,35-2013.00,EX,Extent,"Cooks, Private Household"
2.67,06/2008,Analyst,1.B.2.c,Recognition,35-2013.00,EX,Extent,"Cooks, Private Household"
3.67,06/2008,Analyst,1.B.2.d,Relationships,35-2013.00,EX,Extent,"Cooks, Private Household"
2.0,06/2008,Analyst,1.B.2.e,Support,35-2013.00,EX,Extent,"Cooks, Private Household"
4.0,06/2008,Analyst,1.B.2.f,Independence,35-2013.00,EX,Extent,"Cooks, Private Household"
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,35-2013.00,VH,Work Value High-Point,"Cooks, Private Household"
1.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,35-2013.00,VH,Work Value High-Point,"Cooks, Private Household"
4.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,35-2013.00,VH,Work Value High-Point,"Cooks, Private Household"
3.33,06/2008,Analyst,1.B.2.a,Achievement,35-2014.00,EX,Extent,"Cooks, Restaurant"
3.33,06/2008,Analyst,1.B.2.b,Working Conditions,35-2014.00,EX,Extent,"Cooks, Restaurant"
2.67,06/2008,Analyst,1.B.2.c,Recognition,35-2014.00,EX,Extent,"Cooks, Restaurant"
4.33,06/2008,Analyst,1.B.2.d,Relationships,35-2014.00,EX,Extent,"Cooks, Restaurant"
4.67,06/2008,Analyst,1.B.2.e,Support,35-2014.00,EX,Extent,"Cooks, Restaurant"
4.0,06/2008,Analyst,1.B.2.f,Independence,35-2014.00,EX,Extent,"Cooks, Restaurant"
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,35-2014.00,VH,Work Value High-Point,"Cooks, Restaurant"
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,35-2014.00,VH,Work Value High-Point,"Cooks, Restaurant"
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,35-2014.00,VH,Work Value High-Point,"Cooks, Restaurant"
2.33,06/2008,Analyst,1.B.2.a,Achievement,35-2015.00,EX,Extent,"Cooks, Short Order"
2.5,06/2008,Analyst,1.B.2.b,Working Conditions,35-2015.00,EX,Extent,"Cooks, Short Order"
2.0,06/2008,Analyst,1.B.2.c,Recognition,35-2015.00,EX,Extent,"Cooks, Short Order"
3.0,06/2008,Analyst,1.B.2.d,Relationships,35-2015.00,EX,Extent,"Cooks, Short Order"
3.0,06/2008,Analyst,1.B.2.e,Support,35-2015.00,EX,Extent,"Cooks, Short Order"
4.33,06/2008,Analyst,1.B.2.f,Independence,35-2015.00,EX,Extent,"Cooks, Short Order"
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,35-2015.00,VH,Work Value High-Point,"Cooks, Short Order"
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,35-2015.00,VH,Work Value High-Point,"Cooks, Short Order"
5.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,35-2015.00,VH,Work Value High-Point,"Cooks, Short Order"
1.67,06/2008,Analyst,1.B.2.a,Achievement,35-2021.00,EX,Extent,Food Preparation Workers
2.0,06/2008,Analyst,1.B.2.b,Working Conditions,35-2021.00,EX,Extent,Food Preparation Workers
1.67,06/2008,Analyst,1.B.2.c,Recognition,35-2021.00,EX,Extent,Food Preparation Workers
4.67,06/2008,Analyst,1.B.2.d,Relationships,35-2021.00,EX,Extent,Food Preparation Workers
4.67,06/2008,Analyst,1.B.2.e,Support,35-2021.00,EX,Extent,Food Preparation Workers
1.67,06/2008,Analyst,1.B.2.f,Independence,35-2021.00,EX,Extent,Food Preparation Workers
5.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,35-2021.00,VH,Work Value High-Point,Food Preparation Workers
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,35-2021.00,VH,Work Value High-Point,Food Preparation Workers
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,35-2021.00,VH,Work Value High-Point,Food Preparation Workers
2.33,06/2008,Analyst,1.B.2.a,Achievement,35-3011.00,EX,Extent,Bartenders
2.33,06/2008,Analyst,1.B.2.b,Working Conditions,35-3011.00,EX,Extent,Bartenders
2.67,06/2008,Analyst,1.B.2.c,Recognition,35-3011.00,EX,Extent,Bartenders
5.33,06/2008,Analyst,1.B.2.d,Relationships,35-3011.00,EX,Extent,Bartenders
3.33,06/2008,Analyst,1.B.2.e,Support,35-3011.00,EX,Extent,Bartenders
4.0,06/2008,Analyst,1.B.2.f,Independence,35-3011.00,EX,Extent,Bartenders
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,35-3011.00,VH,Work Value High-Point,Bartenders
6.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,35-3011.00,VH,Work Value High-Point,Bartenders
5.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,35-3011.00,VH,Work Value High-Point,Bartenders
1.67,11/2020,Analyst - Transition,1.B.2.a,Achievement,35-3023.00,EX,Extent,Fast Food and Counter Workers
1.92,11/2020,Analyst - Transition,1.B.2.b,Working Conditions,35-3023.00,EX,Extent,Fast Food and Counter Workers
1.67,11/2020,Analyst - Transition,1.B.2.c,Recognition,35-3023.00,EX,Extent,Fast Food and Counter Workers
4.5,11/2020,Analyst - Transition,1.B.2.d,Relationships,35-3023.00,EX,Extent,Fast Food and Counter Workers
4.0,11/2020,Analyst - Transition,1.B.2.e,Support,35-3023.00,EX,Extent,Fast Food and Counter Workers
1.83,11/2020,Analyst - Transition,1.B.2.f,Independence,35-3023.00,EX,Extent,Fast Food and Counter Workers
4.0,11/2020,Analyst - Transition,1.B.2.g,First Work Value High-Point,35-3023.00,VH,Work Value High-Point,Fast Food and Counter Workers
5.0,11/2020,Analyst - Transition,1.B.2.h,Second Work Value High-Point,35-3023.00,VH,Work Value High-Point,Fast Food and Counter Workers
0.0,11/2020,Analyst - Transition,1.B.2.i,Third Work Value High-Point,35-3023.00,VH,Work Value High-Point,Fast Food and Counter Workers
2.0,06/2009,Analyst,1.B.2.a,Achievement,35-3023.01,EX,Extent,Baristas
2.5,06/2009,Analyst,1.B.2.b,Working Conditions,35-3023.01,EX,Extent,Baristas
2.0,06/2009,Analyst,1.B.2.c,Recognition,35-3023.01,EX,Extent,Baristas
4.33,06/2009,Analyst,1.B.2.d,Relationships,35-3023.01,EX,Extent,Baristas
3.67,06/2009,Analyst,1.B.2.e,Support,35-3023.01,EX,Extent,Baristas
2.67,06/2009,Analyst,1.B.2.f,Independence,35-3023.01,EX,Extent,Baristas
4.0,06/2009,Analyst,1.B.2.g,First Work Value High-Point,35-3023.01,VH,Work Value High-Point,Baristas
5.0,06/2009,Analyst,1.B.2.h,Second Work Value High-Point,35-3023.01,VH,Work Value High-Point,Baristas
6.0,06/2009,Analyst,1.B.2.i,Third Work Value High-Point,35-3023.01,VH,Work Value High-Point,Baristas
2.33,06/2008,Analyst,1.B.2.a,Achievement,35-3031.00,EX,Extent,Waiters and Waitresses
2.0,06/2008,Analyst,1.B.2.b,Working Conditions,35-3031.00,EX,Extent,Waiters and Waitresses
2.0,06/2008,Analyst,1.B.2.c,Recognition,35-3031.00,EX,Extent,Waiters and Waitresses
6.0,06/2008,Analyst,1.B.2.d,Relationships,35-3031.00,EX,Extent,Waiters and Waitresses
3.33,06/2008,Analyst,1.B.2.e,Support,35-3031.00,EX,Extent,Waiters and Waitresses
2.33,06/2008,Analyst,1.B.2.f,Independence,35-3031.00,EX,Extent,Waiters and Waitresses
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,35-3031.00,VH,Work Value High-Point,Waiters and Waitresses
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,35-3031.00,VH,Work Value High-Point,Waiters and Waitresses
1.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,35-3031.00,VH,Work Value High-Point,Waiters and Waitresses
1.67,06/2008,Analyst,1.B.2.a,Achievement,35-3041.00,EX,Extent,"Food Servers, Nonrestaurant"
2.33,06/2008,Analyst,1.B.2.b,Working Conditions,35-3041.00,EX,Extent,"Food Servers, Nonrestaurant"
1.67,06/2008,Analyst,1.B.2.c,Recognition,35-3041.00,EX,Extent,"Food Servers, Nonrestaurant"
3.67,06/2008,Analyst,1.B.2.d,Relationships,35-3041.00,EX,Extent,"Food Servers, Nonrestaurant"
3.67,06/2008,Analyst,1.B.2.e,Support,35-3041.00,EX,Extent,"Food Servers, Nonrestaurant"
2.33,06/2008,Analyst,1.B.2.f,Independence,35-3041.00,EX,Extent,"Food Servers, Nonrestaurant"
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,35-3041.00,VH,Work Value High-Point,"Food Servers, Nonrestaurant"
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,35-3041.00,VH,Work Value High-Point,"Food Servers, Nonrestaurant"
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,35-3041.00,VH,Work Value High-Point,"Food Servers, Nonrestaurant"
1.67,06/2008,Analyst,1.B.2.a,Achievement,35-9011.00,EX,Extent,Dining Room and Cafeteria Attendants and Bartender Helpers
1.67,06/2008,Analyst,1.B.2.b,Working Conditions,35-9011.00,EX,Extent,Dining Room and Cafeteria Attendants and Bartender Helpers
1.67,06/2008,Analyst,1.B.2.c,Recognition,35-9011.00,EX,Extent,Dining Room and Cafeteria Attendants and Bartender Helpers
5.33,06/2008,Analyst,1.B.2.d,Relationships,35-9011.00,EX,Extent,Dining Room and Cafeteria Attendants and Bartender Helpers
3.0,06/2008,Analyst,1.B.2.e,Support,35-9011.00,EX,Extent,Dining Room and Cafeteria Attendants and Bartender Helpers
2.0,06/2008,Analyst,1.B.2.f,Independence,35-9011.00,EX,Extent,Dining Room and Cafeteria Attendants and Bartender Helpers
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,35-9011.00,VH,Work Value High-Point,Dining Room and Cafeteria Attendants and Bartender Helpers
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,35-9011.00,VH,Work Value High-Point,Dining Room and Cafeteria Attendants and Bartender Helpers
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,35-9011.00,VH,Work Value High-Point,Dining Room and Cafeteria Attendants and Bartender Helpers
1.67,06/2008,Analyst,1.B.2.a,Achievement,35-9021.00,EX,Extent,Dishwashers
1.5,06/2008,Analyst,1.B.2.b,Working Conditions,35-9021.00,EX,Extent,Dishwashers
1.67,06/2008,Analyst,1.B.2.c,Recognition,35-9021.00,EX,Extent,Dishwashers
4.0,06/2008,Analyst,1.B.2.d,Relationships,35-9021.00,EX,Extent,Dishwashers
2.67,06/2008,Analyst,1.B.2.e,Support,35-9021.00,EX,Extent,Dishwashers
2.0,06/2008,Analyst,1.B.2.f,Independence,35-9021.00,EX,Extent,Dishwashers
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,35-9021.00,VH,Work Value High-Point,Dishwashers
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,35-9021.00,VH,Work Value High-Point,Dishwashers
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,35-9021.00,VH,Work Value High-Point,Dishwashers
2.67,06/2008,Analyst,1.B.2.a,Achievement,35-9031.00,EX,Extent,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
2.5,06/2008,Analyst,1.B.2.b,Working Conditions,35-9031.00,EX,Extent,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
2.33,06/2008,Analyst,1.B.2.c,Recognition,35-9031.00,EX,Extent,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
5.0,06/2008,Analyst,1.B.2.d,Relationships,35-9031.00,EX,Extent,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
3.0,06/2008,Analyst,1.B.2.e,Support,35-9031.00,EX,Extent,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
2.33,06/2008,Analyst,1.B.2.f,Independence,35-9031.00,EX,Extent,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,35-9031.00,VH,Work Value High-Point,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,35-9031.00,VH,Work Value High-Point,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
1.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,35-9031.00,VH,Work Value High-Point,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
3.67,06/2008,Analyst,1.B.2.a,Achievement,37-1011.00,EX,Extent,First-Line Supervisors of Housekeeping and Janitorial Workers
3.83,06/2008,Analyst,1.B.2.b,Working Conditions,37-1011.00,EX,Extent,First-Line Supervisors of Housekeeping and Janitorial Workers
3.33,06/2008,Analyst,1.B.2.c,Recognition,37-1011.00,EX,Extent,First-Line Supervisors of Housekeeping and Janitorial Workers
3.67,06/2008,Analyst,1.B.2.d,Relationships,37-1011.00,EX,Extent,First-Line Supervisors of Housekeeping and Janitorial Workers
5.0,06/2008,Analyst,1.B.2.e,Support,37-1011.00,EX,Extent,First-Line Supervisors of Housekeeping and Janitorial Workers
5.67,06/2008,Analyst,1.B.2.f,Independence,37-1011.00,EX,Extent,First-Line Supervisors of Housekeeping and Janitorial Workers
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,37-1011.00,VH,Work Value High-Point,First-Line Supervisors of Housekeeping and Janitorial Workers
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,37-1011.00,VH,Work Value High-Point,First-Line Supervisors of Housekeeping and Janitorial Workers
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,37-1011.00,VH,Work Value High-Point,First-Line Supervisors of Housekeeping and Janitorial Workers
4.0,06/2008,Analyst,1.B.2.a,Achievement,37-1012.00,EX,Extent,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
4.17,06/2008,Analyst,1.B.2.b,Working Conditions,37-1012.00,EX,Extent,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
3.0,06/2008,Analyst,1.B.2.c,Recognition,37-1012.00,EX,Extent,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
5.0,06/2008,Analyst,1.B.2.d,Relationships,37-1012.00,EX,Extent,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
4.0,06/2008,Analyst,1.B.2.e,Support,37-1012.00,EX,Extent,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
5.33,06/2008,Analyst,1.B.2.f,Independence,37-1012.00,EX,Extent,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,37-1012.00,VH,Work Value High-Point,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
4.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,37-1012.00,VH,Work Value High-Point,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,37-1012.00,VH,Work Value High-Point,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
1.67,06/2008,Analyst,1.B.2.a,Achievement,37-2011.00,EX,Extent,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
2.0,06/2008,Analyst,1.B.2.b,Working Conditions,37-2011.00,EX,Extent,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
1.33,06/2008,Analyst,1.B.2.c,Recognition,37-2011.00,EX,Extent,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
4.33,06/2008,Analyst,1.B.2.d,Relationships,37-2011.00,EX,Extent,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
3.0,06/2008,Analyst,1.B.2.e,Support,37-2011.00,EX,Extent,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
2.0,06/2008,Analyst,1.B.2.f,Independence,37-2011.00,EX,Extent,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,37-2011.00,VH,Work Value High-Point,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,37-2011.00,VH,Work Value High-Point,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
2.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,37-2011.00,VH,Work Value High-Point,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
1.67,06/2008,Analyst,1.B.2.a,Achievement,37-2012.00,EX,Extent,Maids and Housekeeping Cleaners
1.67,06/2008,Analyst,1.B.2.b,Working Conditions,37-2012.00,EX,Extent,Maids and Housekeeping Cleaners
1.0,06/2008,Analyst,1.B.2.c,Recognition,37-2012.00,EX,Extent,Maids and Housekeeping Cleaners
5.33,06/2008,Analyst,1.B.2.d,Relationships,37-2012.00,EX,Extent,Maids and Housekeeping Cleaners
2.67,06/2008,Analyst,1.B.2.e,Support,37-2012.00,EX,Extent,Maids and Housekeeping Cleaners
2.0,06/2008,Analyst,1.B.2.f,Independence,37-2012.00,EX,Extent,Maids and Housekeeping Cleaners
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,37-2012.00,VH,Work Value High-Point,Maids and Housekeeping Cleaners
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,37-2012.00,VH,Work Value High-Point,Maids and Housekeeping Cleaners
6.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,37-2012.00,VH,Work Value High-Point,Maids and Housekeeping Cleaners
3.33,06/2008,Analyst,1.B.2.a,Achievement,37-2021.00,EX,Extent,Pest Control Workers
3.0,06/2008,Analyst,1.B.2.b,Working Conditions,37-2021.00,EX,Extent,Pest Control Workers
2.33,06/2008,Analyst,1.B.2.c,Recognition,37-2021.00,EX,Extent,Pest Control Workers
4.67,06/2008,Analyst,1.B.2.d,Relationships,37-2021.00,EX,Extent,Pest Control Workers
5.0,06/2008,Analyst,1.B.2.e,Support,37-2021.00,EX,Extent,Pest Control Workers
5.33,06/2008,Analyst,1.B.2.f,Independence,37-2021.00,EX,Extent,Pest Control Workers
6.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,37-2021.00,VH,Work Value High-Point,Pest Control Workers
5.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,37-2021.00,VH,Work Value High-Point,Pest Control Workers
4.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,37-2021.00,VH,Work Value High-Point,Pest Control Workers
2.67,06/2008,Analyst,1.B.2.a,Achievement,37-3011.00,EX,Extent,Landscaping and Groundskeeping Workers
3.0,06/2008,Analyst,1.B.2.b,Working Conditions,37-3011.00,EX,Extent,Landscaping and Groundskeeping Workers
2.0,06/2008,Analyst,1.B.2.c,Recognition,37-3011.00,EX,Extent,Landscaping and Groundskeeping Workers
3.33,06/2008,Analyst,1.B.2.d,Relationships,37-3011.00,EX,Extent,Landscaping and Groundskeeping Workers
3.0,06/2008,Analyst,1.B.2.e,Support,37-3011.00,EX,Extent,Landscaping and Groundskeeping Workers
2.67,06/2008,Analyst,1.B.2.f,Independence,37-3011.00,EX,Extent,Landscaping and Groundskeeping Workers
4.0,06/2008,Analyst,1.B.2.g,First Work Value High-Point,37-3011.00,VH,Work Value High-Point,Landscaping and Groundskeeping Workers
2.0,06/2008,Analyst,1.B.2.h,Second Work Value High-Point,37-3011.00,VH,Work Value High-Point,Landscaping and Groundskeeping Workers
5.0,06/2008,Analyst,1.B.2.i,Third Work Value High-Point,37-3011.00,VH,Work Value High-Point,Landscaping and Groundskeeping Workers
2.0,06/2008,Analyst,1.B.2.a,Achievement,37-3012.00,EX,Extent,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
3.5,06/2008,Analyst,1.B.2.b,Working Conditions,37-3012.00,EX,Extent,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
2.0,06/2008,Analyst,1.B.2.c,Recognition,37-3012.00,EX,Extent,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
3.33,06/2008,Analyst,1.B.2.d,Relationships,37-3012.00,EX,Extent,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
5.67,06/2008,Analyst,1.B.2.e,Support,37-3012.00,EX,Extent,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
4.0,06/2008,Analyst,1.B.2.f,Independence,37-3012.00,EX,Extent,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
