commodity_code,commodity_title,example,hot_technology,in_demand,onet_soc_code,title
43231518,Process mapping and design software,Microsoft Visio,Y,N,17-2141.00,Mechanical Engineers
43232402,Development environment software,Microsoft Visual Basic,Y,N,17-2141.00,Mechanical Engineers
43232402,Development environment software,Microsoft Visual Basic for Applications VBA,Y,N,17-2141.00,Mechanical Engineers
43232104,Word processing software,Microsoft Word,Y,N,17-2141.00,Mechanical Engineers
43232605,Analytical or scientific software,Minitab,N,N,17-2141.00,Mechanical Engineers
43232605,Analytical or scientific software,Modal analysis software,N,N,17-2141.00,Mechanical Engineers
43232605,Analytical or scientific software,Motion analysis software,N,N,17-2141.00,Mechanical Engineers
43232402,Development environment software,MUMPS M,N,N,17-2141.00,Mechanical Engineers
43232402,Development environment software,National Instruments LabVIEW,N,N,17-2141.00,Mechanical Engineers
43232604,Computer aided design CAD software,Optical analysis software,N,N,17-2141.00,Mechanical Engineers
43231602,Enterprise resource planning ERP software,Oracle JD Edwards EnterpriseOne,N,N,17-2141.00,Mechanical Engineers
43231507,Project management software,Oracle Primavera Enterprise Project Portfolio Management,Y,N,17-2141.00,Mechanical Engineers
43232401,Configuration management software,Perforce Helix software,N,N,17-2141.00,Mechanical Engineers
43232405,Object or component oriented development software,Perl,Y,N,17-2141.00,Mechanical Engineers
43232604,Computer aided design CAD software,PTC Creo Parametric,N,N,17-2141.00,Mechanical Engineers
43232401,Configuration management software,Puppet,Y,N,17-2141.00,Mechanical Engineers
43232405,Object or component oriented development software,Python,Y,Y,17-2141.00,Mechanical Engineers
43232405,Object or component oriented development software,R,Y,N,17-2141.00,Mechanical Engineers
43232612,Computer aided manufacturing CAM software,Rapid prototyping software,N,N,17-2141.00,Mechanical Engineers
43232605,Analytical or scientific software,Reliability analysis software,N,N,17-2141.00,Mechanical Engineers
43232605,Analytical or scientific software,ReliaSoft Alta 6 Pro,N,N,17-2141.00,Mechanical Engineers
43232605,Analytical or scientific software,ReliaSoft BlockSim,N,N,17-2141.00,Mechanical Engineers
43232605,Analytical or scientific software,ReliaSoft Weibull++ 6,N,N,17-2141.00,Mechanical Engineers
43232604,Computer aided design CAD software,Reverse engineering software,N,N,17-2141.00,Mechanical Engineers
43232402,Development environment software,Rockwell Automation software,N,N,17-2141.00,Mechanical Engineers
43231602,Enterprise resource planning ERP software,SAP software,Y,N,17-2141.00,Mechanical Engineers
43233004,Operating system software,Shell script,Y,N,17-2141.00,Mechanical Engineers
43232605,Analytical or scientific software,Sigmetrix CETOL 6 Sigma,N,N,17-2141.00,Mechanical Engineers
43232102,Graphics or photo imaging software,SmugMug Flickr,N,N,17-2141.00,Mechanical Engineers
43232604,Computer aided design CAD software,SolidWorks COSMOSWorks,N,N,17-2141.00,Mechanical Engineers
43232605,Analytical or scientific software,Statistical energy analysis SEA software,N,N,17-2141.00,Mechanical Engineers
43232605,Analytical or scientific software,Statistical software,N,N,17-2141.00,Mechanical Engineers
43232608,Industrial control software,Supervisory control and data acquisition SCADA software,N,N,17-2141.00,Mechanical Engineers
43232304,Data base management system software,Teradata Database,Y,N,17-2141.00,Mechanical Engineers
43232605,Analytical or scientific software,The MathWorks MATLAB,Y,Y,17-2141.00,Mechanical Engineers
43232102,Graphics or photo imaging software,Trimble SketchUp Pro,Y,N,17-2141.00,Mechanical Engineers
43232604,Computer aided design CAD software,UGS I-DEAS,N,N,17-2141.00,Mechanical Engineers
43232402,Development environment software,Verilog,N,N,17-2141.00,Mechanical Engineers
43232605,Analytical or scientific software,Video analysis software,N,N,17-2141.00,Mechanical Engineers
43232604,Computer aided design CAD software,Zemax,N,N,17-2141.00,Mechanical Engineers
43232605,Analytical or scientific software,Ansoft Simplorer,N,N,17-2141.01,Fuel Cell Engineers
43232605,Analytical or scientific software,Ansys Fluent,N,N,17-2141.01,Fuel Cell Engineers
43232605,Analytical or scientific software,ASPEN PLUS,N,N,17-2141.01,Fuel Cell Engineers
43232604,Computer aided design CAD software,Autodesk AutoCAD,Y,N,17-2141.01,Fuel Cell Engineers
43232402,Development environment software,C,Y,N,17-2141.01,Fuel Cell Engineers
43232405,Object or component oriented development software,C++,Y,N,17-2141.01,Fuel Cell Engineers
43231602,Enterprise resource planning ERP software,Enterprise resource planning ERP software,N,N,17-2141.01,Fuel Cell Engineers
43232605,Analytical or scientific software,FactSage,N,N,17-2141.01,Fuel Cell Engineers
43232605,Analytical or scientific software,Failure mode and effects analysis FMEA software,N,N,17-2141.01,Fuel Cell Engineers
43232605,Analytical or scientific software,Gaussian GaussView,N,N,17-2141.01,Fuel Cell Engineers
43232605,Analytical or scientific software,Gaussian software,N,N,17-2141.01,Fuel Cell Engineers
43232605,Analytical or scientific software,GE Energy GateCycle,N,N,17-2141.01,Fuel Cell Engineers
43232306,Data base user interface and query software,IBM Cloud,N,N,17-2141.01,Fuel Cell Engineers
43232605,Analytical or scientific software,Maplesoft Maple,N,N,17-2141.01,Fuel Cell Engineers
43232605,Analytical or scientific software,MathWorks Simulink,N,N,17-2141.01,Fuel Cell Engineers
43232110,Spreadsheet software,Microsoft Excel,Y,Y,17-2141.01,Fuel Cell Engineers
43231513,Office suite software,Microsoft Office software,Y,N,17-2141.01,Fuel Cell Engineers
43233501,Electronic mail software,Microsoft Outlook,Y,N,17-2141.01,Fuel Cell Engineers
43232106,Presentation software,Microsoft PowerPoint,Y,N,17-2141.01,Fuel Cell Engineers
43233004,Operating system software,Microsoft Windows,Y,N,17-2141.01,Fuel Cell Engineers
43232104,Word processing software,Microsoft Word,Y,N,17-2141.01,Fuel Cell Engineers
43232605,Analytical or scientific software,Minitab,N,N,17-2141.01,Fuel Cell Engineers
43232402,Development environment software,National Instruments LabVIEW,N,N,17-2141.01,Fuel Cell Engineers
43232306,Data base user interface and query software,Oracle Database,Y,N,17-2141.01,Fuel Cell Engineers
43232605,Analytical or scientific software,Statistical software,N,N,17-2141.01,Fuel Cell Engineers
43232608,Industrial control software,Supervisory control and data acquisition SCADA software,N,N,17-2141.01,Fuel Cell Engineers
43232402,Development environment software,Wind River Systems C/C++ Compiler Suite,N,N,17-2141.01,Fuel Cell Engineers
43232605,Analytical or scientific software,Wolfram Research Mathematica,N,N,17-2141.01,Fuel Cell Engineers
43232612,Computer aided manufacturing CAM software,1CadCam Unigraphics,N,N,17-2141.02,Automotive Engineers
43232102,Graphics or photo imaging software,Adobe Systems Adobe Photoshop,Y,N,17-2141.02,Automotive Engineers
43232605,Analytical or scientific software,Altair Engineering MotionSolve,N,N,17-2141.02,Automotive Engineers
43232102,Graphics or photo imaging software,Ambient Design ArtRage,N,N,17-2141.02,Automotive Engineers
43232605,Analytical or scientific software,Ansys Fluent,N,N,17-2141.02,Automotive Engineers
43232605,Analytical or scientific software,ANSYS simulation software,N,N,17-2141.02,Automotive Engineers
43232405,Object or component oriented development software,Apache Groovy,N,N,17-2141.02,Automotive Engineers
43232604,Computer aided design CAD software,Ashlar-Vellum Graphite,N,N,17-2141.02,Automotive Engineers
43232403,Enterprise application integration software,Atlassian Bamboo,Y,N,17-2141.02,Automotive Engineers
43231507,Project management software,Atlassian Confluence,Y,N,17-2141.02,Automotive Engineers
43231507,Project management software,Atlassian JIRA,Y,Y,17-2141.02,Automotive Engineers
43232604,Computer aided design CAD software,Autodesk Alias Automotive,N,N,17-2141.02,Automotive Engineers
43232604,Computer aided design CAD software,Autodesk AutoCAD,Y,N,17-2141.02,Automotive Engineers
43232604,Computer aided design CAD software,Autodesk AutoCAD Mechanical,N,N,17-2141.02,Automotive Engineers
43232604,Computer aided design CAD software,Autodesk Inventor,N,N,17-2141.02,Automotive Engineers
43232102,Graphics or photo imaging software,Autodesk SketchBook Pro,N,N,17-2141.02,Automotive Engineers
43232605,Analytical or scientific software,AVL AVL CRUISE,N,N,17-2141.02,Automotive Engineers
43232402,Development environment software,C,Y,N,17-2141.02,Automotive Engineers
43232405,Object or component oriented development software,C#,Y,N,17-2141.02,Automotive Engineers
43232405,Object or component oriented development software,C++,Y,N,17-2141.02,Automotive Engineers
43232605,Analytical or scientific software,CADRE Analytic,N,N,17-2141.02,Automotive Engineers
43232612,Computer aided manufacturing CAM software,CNC Mastercam,N,N,17-2141.02,Automotive Engineers
43232604,Computer aided design CAD software,Computer aided design CAD software,N,N,17-2141.02,Automotive Engineers
43232102,Graphics or photo imaging software,Corel Painter,N,N,17-2141.02,Automotive Engineers
43232102,Graphics or photo imaging software,Corel Painter Sketch Pad,N,N,17-2141.02,Automotive Engineers
43232604,Computer aided design CAD software,Dassault Systemes CATIA,N,N,17-2141.02,Automotive Engineers
43232605,Analytical or scientific software,Dassault Systemes Simulia Abaqus FEA,N,N,17-2141.02,Automotive Engineers
43232604,Computer aided design CAD software,Dassault Systemes SolidWorks,Y,N,17-2141.02,Automotive Engineers
43232605,Analytical or scientific software,Data acquisition systems,N,N,17-2141.02,Automotive Engineers
43232406,Program testing software,Debugging software,N,N,17-2141.02,Automotive Engineers
43232402,Development environment software,Digital Equipment Corporation DIGITAL Fortran 90,N,N,17-2141.02,Automotive Engineers
43232403,Enterprise application integration software,Extensible markup language XML,Y,N,17-2141.02,Automotive Engineers
43232605,Analytical or scientific software,Gamma Technologies GT-SUITE,N,N,17-2141.02,Automotive Engineers
43232203,File versioning software,Git,Y,Y,17-2141.02,Automotive Engineers
43232102,Graphics or photo imaging software,GNU Image Manipulation Program GIMP,N,N,17-2141.02,Automotive Engineers
43232605,Analytical or scientific software,Hardware-in-the-loop HIL simulation software,N,N,17-2141.02,Automotive Engineers
43233501,Electronic mail software,IBM Notes,N,N,17-2141.02,Automotive Engineers
43232306,Data base user interface and query software,International Material Data System IMDS,N,N,17-2141.02,Automotive Engineers
43232604,Computer aided design CAD software,IronCAD,N,N,17-2141.02,Automotive Engineers
43232408,Web platform development software,JavaScript,Y,Y,17-2141.02,Automotive Engineers
43232408,Web platform development software,JavaScript Object Notation JSON,Y,N,17-2141.02,Automotive Engineers
43232403,Enterprise application integration software,Jenkins CI,Y,Y,17-2141.02,Automotive Engineers
43232406,Program testing software,JUnit,Y,N,17-2141.02,Automotive Engineers
43233004,Operating system software,Linux,Y,N,17-2141.02,Automotive Engineers
43232605,Analytical or scientific software,LMS Imagine.Lab AMESim,N,N,17-2141.02,Automotive Engineers
43233004,Operating system software,Magellan Firmware,N,N,17-2141.02,Automotive Engineers
43232604,Computer aided design CAD software,MAHLE Powertrain,N,N,17-2141.02,Automotive Engineers
43232605,Analytical or scientific software,Maplesoft Maple,N,N,17-2141.02,Automotive Engineers
43232605,Analytical or scientific software,Maplesoft MapleSim,N,N,17-2141.02,Automotive Engineers
43232605,Analytical or scientific software,MathWorks Simulink,N,N,17-2141.02,Automotive Engineers
43232605,Analytical or scientific software,Mentor Graphics Flowmaster,N,N,17-2141.02,Automotive Engineers
43232608,Industrial control software,Metrologic Group Metrolog XG,N,N,17-2141.02,Automotive Engineers
43232402,Development environment software,Microsoft .NET Framework,Y,N,17-2141.02,Automotive Engineers
43232110,Spreadsheet software,Microsoft Excel,Y,N,17-2141.02,Automotive Engineers
43231513,Office suite software,Microsoft Office software,Y,Y,17-2141.02,Automotive Engineers
43232106,Presentation software,Microsoft PowerPoint,Y,N,17-2141.02,Automotive Engineers
43231507,Project management software,Microsoft Project,Y,N,17-2141.02,Automotive Engineers
43231518,Process mapping and design software,Microsoft Visio,Y,N,17-2141.02,Automotive Engineers
43232402,Development environment software,Microsoft Visual Basic Scripting Edition VBScript,N,N,17-2141.02,Automotive Engineers
