data_value,date,domain_source,element_id,element_name,lower_ci_bound,n,onet_soc_code,recommend_suppress,scale_id,scale_name,standard_error,title,upper_ci_bound
3.54,08/2019,Incumbent,1.C.1.a,Achievement/Effort,2.97,32,39-3011.00,N,IM,Importance,0.28,Gambling Dealers,4.1
3.73,08/2019,Incumbent,1.C.1.b,Persistence,3.21,31,39-3011.00,N,IM,Importance,0.26,Gambling Dealers,4.26
3.63,08/2019,Incumbent,1.C.1.c,Initiative,3.08,31,39-3011.00,N,IM,Importance,0.27,Gambling Dealers,4.19
3.42,08/2019,Incumbent,1.C.2.b,Leadership,2.86,32,39-3011.00,N,IM,Importance,0.27,Gambling Dealers,3.98
4.3,08/2019,Incumbent,1.C.3.a,Cooperation,3.89,32,39-3011.00,N,IM,Importance,0.2,Gambling Dealers,4.71
4.01,08/2019,Incumbent,1.C.3.b,Concern for Others,3.54,31,39-3011.00,N,IM,Importance,0.23,Gambling Dealers,4.48
4.24,08/2019,Incumbent,1.C.3.c,Social Orientation,3.74,31,39-3011.00,N,IM,Importance,0.25,Gambling Dealers,4.75
4.41,08/2019,Incumbent,1.C.4.a,Self-Control,3.97,32,39-3011.00,N,IM,Importance,0.22,Gambling Dealers,4.85
4.35,08/2019,Incumbent,1.C.4.b,Stress Tolerance,3.93,31,39-3011.00,N,IM,Importance,0.2,Gambling Dealers,4.76
3.95,08/2019,Incumbent,1.C.4.c,Adaptability/Flexibility,3.57,31,39-3011.00,N,IM,Importance,0.18,Gambling Dealers,4.33
4.2,08/2019,Incumbent,1.C.5.a,Dependability,3.79,32,39-3011.00,N,IM,Importance,0.2,Gambling Dealers,4.62
4.23,08/2019,Incumbent,1.C.5.b,Attention to Detail,3.83,32,39-3011.00,N,IM,Importance,0.2,Gambling Dealers,4.64
4.53,08/2019,Incumbent,1.C.5.c,Integrity,4.21,32,39-3011.00,N,IM,Importance,0.16,Gambling Dealers,4.85
3.74,08/2019,Incumbent,1.C.6,Independence,3.34,32,39-3011.00,N,IM,Importance,0.19,Gambling Dealers,4.13
3.12,08/2019,Incumbent,1.C.7.a,Innovation,2.62,31,39-3011.00,N,IM,Importance,0.24,Gambling Dealers,3.61
3.38,08/2019,Incumbent,1.C.7.b,Analytical Thinking,2.67,32,39-3011.00,N,IM,Importance,0.35,Gambling Dealers,4.1
3.54,07/2014,Incumbent,1.C.1.a,Achievement/Effort,3.08,33,39-3012.00,N,IM,Importance,0.23,Gambling and Sports Book Writers and Runners,4.0
3.29,07/2014,Incumbent,1.C.1.b,Persistence,2.87,33,39-3012.00,N,IM,Importance,0.21,Gambling and Sports Book Writers and Runners,3.71
3.28,07/2014,Incumbent,1.C.1.c,Initiative,2.78,33,39-3012.00,N,IM,Importance,0.24,Gambling and Sports Book Writers and Runners,3.77
2.69,07/2014,Incumbent,1.C.2.b,Leadership,2.06,33,39-3012.00,N,IM,Importance,0.31,Gambling and Sports Book Writers and Runners,3.32
4.3,07/2014,Incumbent,1.C.3.a,Cooperation,3.88,33,39-3012.00,N,IM,Importance,0.2,Gambling and Sports Book Writers and Runners,4.71
3.68,07/2014,Incumbent,1.C.3.b,Concern for Others,3.27,33,39-3012.00,N,IM,Importance,0.2,Gambling and Sports Book Writers and Runners,4.08
3.39,07/2014,Incumbent,1.C.3.c,Social Orientation,3.0,33,39-3012.00,N,IM,Importance,0.19,Gambling and Sports Book Writers and Runners,3.78
4.29,07/2014,Incumbent,1.C.4.a,Self-Control,3.95,33,39-3012.00,N,IM,Importance,0.17,Gambling and Sports Book Writers and Runners,4.64
4.05,07/2014,Incumbent,1.C.4.b,Stress Tolerance,3.68,33,39-3012.00,N,IM,Importance,0.18,Gambling and Sports Book Writers and Runners,4.42
3.71,07/2014,Incumbent,1.C.4.c,Adaptability/Flexibility,3.39,33,39-3012.00,N,IM,Importance,0.16,Gambling and Sports Book Writers and Runners,4.02
3.92,07/2014,Incumbent,1.C.5.a,Dependability,3.68,33,39-3012.00,N,IM,Importance,0.12,Gambling and Sports Book Writers and Runners,4.16
4.09,07/2014,Incumbent,1.C.5.b,Attention to Detail,3.8,33,39-3012.00,N,IM,Importance,0.15,Gambling and Sports Book Writers and Runners,4.39
4.32,07/2014,Incumbent,1.C.5.c,Integrity,4.01,33,39-3012.00,N,IM,Importance,0.15,Gambling and Sports Book Writers and Runners,4.62
3.62,07/2014,Incumbent,1.C.6,Independence,3.37,33,39-3012.00,N,IM,Importance,0.12,Gambling and Sports Book Writers and Runners,3.86
2.7,07/2014,Incumbent,1.C.7.a,Innovation,2.15,33,39-3012.00,N,IM,Importance,0.27,Gambling and Sports Book Writers and Runners,3.26
3.07,07/2014,Incumbent,1.C.7.b,Analytical Thinking,2.31,33,39-3012.00,N,IM,Importance,0.37,Gambling and Sports Book Writers and Runners,3.83
3.37,08/2020,Incumbent,1.C.1.a,Achievement/Effort,3.0,25,39-3021.00,N,IM,Importance,0.18,Motion Picture Projectionists,3.73
3.45,08/2020,Incumbent,1.C.1.b,Persistence,3.15,25,39-3021.00,N,IM,Importance,0.15,Motion Picture Projectionists,3.76
3.49,08/2020,Incumbent,1.C.1.c,Initiative,3.12,25,39-3021.00,N,IM,Importance,0.18,Motion Picture Projectionists,3.87
2.94,08/2020,Incumbent,1.C.2.b,Leadership,2.49,25,39-3021.00,N,IM,Importance,0.22,Motion Picture Projectionists,3.38
3.61,08/2020,Incumbent,1.C.3.a,Cooperation,3.01,25,39-3021.00,N,IM,Importance,0.29,Motion Picture Projectionists,4.2
3.1,08/2020,Incumbent,1.C.3.b,Concern for Others,2.49,25,39-3021.00,N,IM,Importance,0.29,Motion Picture Projectionists,3.71
2.75,08/2020,Incumbent,1.C.3.c,Social Orientation,1.98,24,39-3021.00,N,IM,Importance,0.37,Motion Picture Projectionists,3.52
3.69,08/2020,Incumbent,1.C.4.a,Self-Control,3.27,24,39-3021.00,N,IM,Importance,0.2,Motion Picture Projectionists,4.11
3.73,08/2020,Incumbent,1.C.4.b,Stress Tolerance,3.29,25,39-3021.00,N,IM,Importance,0.21,Motion Picture Projectionists,4.17
3.7,08/2020,Incumbent,1.C.4.c,Adaptability/Flexibility,3.22,25,39-3021.00,N,IM,Importance,0.23,Motion Picture Projectionists,4.18
4.46,08/2020,Incumbent,1.C.5.a,Dependability,4.23,25,39-3021.00,N,IM,Importance,0.11,Motion Picture Projectionists,4.7
4.39,08/2020,Incumbent,1.C.5.b,Attention to Detail,4.02,25,39-3021.00,N,IM,Importance,0.18,Motion Picture Projectionists,4.77
3.78,08/2020,Incumbent,1.C.5.c,Integrity,3.29,25,39-3021.00,N,IM,Importance,0.24,Motion Picture Projectionists,4.27
3.98,08/2020,Incumbent,1.C.6,Independence,3.58,25,39-3021.00,N,IM,Importance,0.2,Motion Picture Projectionists,4.38
3.05,08/2020,Incumbent,1.C.7.a,Innovation,2.58,25,39-3021.00,N,IM,Importance,0.22,Motion Picture Projectionists,3.51
3.63,08/2020,Incumbent,1.C.7.b,Analytical Thinking,3.18,25,39-3021.00,N,IM,Importance,0.22,Motion Picture Projectionists,4.07
2.95,07/2015,Incumbent,1.C.1.a,Achievement/Effort,2.44,32,39-3031.00,N,IM,Importance,0.25,"Ushers, Lobby Attendants, and Ticket Takers",3.46
2.79,07/2015,Incumbent,1.C.1.b,Persistence,1.99,32,39-3031.00,N,IM,Importance,0.39,"Ushers, Lobby Attendants, and Ticket Takers",3.58
3.24,07/2015,Incumbent,1.C.1.c,Initiative,2.59,32,39-3031.00,N,IM,Importance,0.32,"Ushers, Lobby Attendants, and Ticket Takers",3.89
2.91,07/2015,Incumbent,1.C.2.b,Leadership,2.4,31,39-3031.00,N,IM,Importance,0.25,"Ushers, Lobby Attendants, and Ticket Takers",3.41
4.26,07/2015,Incumbent,1.C.3.a,Cooperation,4.01,32,39-3031.00,N,IM,Importance,0.12,"Ushers, Lobby Attendants, and Ticket Takers",4.5
3.97,07/2015,Incumbent,1.C.3.b,Concern for Others,3.59,32,39-3031.00,N,IM,Importance,0.19,"Ushers, Lobby Attendants, and Ticket Takers",4.36
4.17,07/2015,Incumbent,1.C.3.c,Social Orientation,3.74,32,39-3031.00,N,IM,Importance,0.21,"Ushers, Lobby Attendants, and Ticket Takers",4.59
4.33,07/2015,Incumbent,1.C.4.a,Self-Control,4.08,32,39-3031.00,N,IM,Importance,0.12,"Ushers, Lobby Attendants, and Ticket Takers",4.59
3.61,07/2015,Incumbent,1.C.4.b,Stress Tolerance,3.16,32,39-3031.00,N,IM,Importance,0.22,"Ushers, Lobby Attendants, and Ticket Takers",4.07
3.9,07/2015,Incumbent,1.C.4.c,Adaptability/Flexibility,3.52,32,39-3031.00,N,IM,Importance,0.18,"Ushers, Lobby Attendants, and Ticket Takers",4.27
4.08,07/2015,Incumbent,1.C.5.a,Dependability,3.69,32,39-3031.00,N,IM,Importance,0.19,"Ushers, Lobby Attendants, and Ticket Takers",4.47
3.81,07/2015,Incumbent,1.C.5.b,Attention to Detail,3.41,32,39-3031.00,N,IM,Importance,0.2,"Ushers, Lobby Attendants, and Ticket Takers",4.21
4.06,07/2015,Incumbent,1.C.5.c,Integrity,3.69,32,39-3031.00,N,IM,Importance,0.18,"Ushers, Lobby Attendants, and Ticket Takers",4.42
3.14,07/2015,Incumbent,1.C.6,Independence,2.38,32,39-3031.00,N,IM,Importance,0.37,"Ushers, Lobby Attendants, and Ticket Takers",3.89
2.66,07/2015,Incumbent,1.C.7.a,Innovation,1.76,31,39-3031.00,N,IM,Importance,0.44,"Ushers, Lobby Attendants, and Ticket Takers",3.56
2.44,07/2015,Incumbent,1.C.7.b,Analytical Thinking,1.48,32,39-3031.00,N,IM,Importance,0.47,"Ushers, Lobby Attendants, and Ticket Takers",3.4
2.66,08/2020,Incumbent,1.C.1.a,Achievement/Effort,2.21,22,39-3091.00,N,IM,Importance,0.22,Amusement and Recreation Attendants,3.12
3.03,08/2020,Incumbent,1.C.1.b,Persistence,2.62,22,39-3091.00,N,IM,Importance,0.2,Amusement and Recreation Attendants,3.44
3.25,08/2020,Incumbent,1.C.1.c,Initiative,2.52,22,39-3091.00,N,IM,Importance,0.35,Amusement and Recreation Attendants,3.98
3.44,08/2020,Incumbent,1.C.2.b,Leadership,2.87,22,39-3091.00,N,IM,Importance,0.27,Amusement and Recreation Attendants,4.01
4.1,08/2020,Incumbent,1.C.3.a,Cooperation,3.57,22,39-3091.00,N,IM,Importance,0.25,Amusement and Recreation Attendants,4.63
4.11,08/2020,Incumbent,1.C.3.b,Concern for Others,3.58,22,39-3091.00,N,IM,Importance,0.25,Amusement and Recreation Attendants,4.63
3.69,08/2020,Incumbent,1.C.3.c,Social Orientation,3.16,22,39-3091.00,N,IM,Importance,0.25,Amusement and Recreation Attendants,4.22
3.82,08/2020,Incumbent,1.C.4.a,Self-Control,3.04,22,39-3091.00,N,IM,Importance,0.38,Amusement and Recreation Attendants,4.61
3.54,08/2020,Incumbent,1.C.4.b,Stress Tolerance,2.62,22,39-3091.00,N,IM,Importance,0.44,Amusement and Recreation Attendants,4.46
3.85,08/2020,Incumbent,1.C.4.c,Adaptability/Flexibility,3.29,22,39-3091.00,N,IM,Importance,0.27,Amusement and Recreation Attendants,4.42
3.88,08/2020,Incumbent,1.C.5.a,Dependability,3.59,22,39-3091.00,N,IM,Importance,0.14,Amusement and Recreation Attendants,4.16
3.79,08/2020,Incumbent,1.C.5.b,Attention to Detail,3.46,22,39-3091.00,N,IM,Importance,0.16,Amusement and Recreation Attendants,4.12
3.1,08/2020,Incumbent,1.C.5.c,Integrity,2.65,22,39-3091.00,N,IM,Importance,0.21,Amusement and Recreation Attendants,3.54
3.49,08/2020,Incumbent,1.C.6,Independence,3.2,22,39-3091.00,N,IM,Importance,0.14,Amusement and Recreation Attendants,3.79
2.73,08/2020,Incumbent,1.C.7.a,Innovation,2.29,22,39-3091.00,N,IM,Importance,0.21,Amusement and Recreation Attendants,3.17
2.58,08/2020,Incumbent,1.C.7.b,Analytical Thinking,2.23,22,39-3091.00,N,IM,Importance,0.17,Amusement and Recreation Attendants,2.93
3.51,07/2016,Incumbent,1.C.1.a,Achievement/Effort,3.14,40,39-3092.00,N,IM,Importance,0.18,Costume Attendants,3.88
3.74,07/2016,Incumbent,1.C.1.b,Persistence,3.26,40,39-3092.00,N,IM,Importance,0.24,Costume Attendants,4.22
3.99,07/2016,Incumbent,1.C.1.c,Initiative,3.8,40,39-3092.00,N,IM,Importance,0.09,Costume Attendants,4.17
3.35,07/2016,Incumbent,1.C.2.b,Leadership,2.91,40,39-3092.00,N,IM,Importance,0.22,Costume Attendants,3.78
4.21,07/2016,Incumbent,1.C.3.a,Cooperation,3.91,40,39-3092.00,N,IM,Importance,0.15,Costume Attendants,4.51
4.12,07/2016,Incumbent,1.C.3.b,Concern for Others,3.87,40,39-3092.00,N,IM,Importance,0.12,Costume Attendants,4.36
3.51,07/2016,Incumbent,1.C.3.c,Social Orientation,2.98,39,39-3092.00,N,IM,Importance,0.26,Costume Attendants,4.05
3.85,07/2016,Incumbent,1.C.4.a,Self-Control,3.45,40,39-3092.00,N,IM,Importance,0.2,Costume Attendants,4.24
4.1,07/2016,Incumbent,1.C.4.b,Stress Tolerance,3.83,40,39-3092.00,N,IM,Importance,0.13,Costume Attendants,4.37
3.92,07/2016,Incumbent,1.C.4.c,Adaptability/Flexibility,3.41,40,39-3092.00,N,IM,Importance,0.25,Costume Attendants,4.43
4.29,07/2016,Incumbent,1.C.5.a,Dependability,4.04,40,39-3092.00,N,IM,Importance,0.12,Costume Attendants,4.53
4.02,07/2016,Incumbent,1.C.5.b,Attention to Detail,3.48,40,39-3092.00,N,IM,Importance,0.26,Costume Attendants,4.56
3.57,07/2016,Incumbent,1.C.5.c,Integrity,3.23,40,39-3092.00,N,IM,Importance,0.17,Costume Attendants,3.9
3.72,07/2016,Incumbent,1.C.6,Independence,3.31,40,39-3092.00,N,IM,Importance,0.2,Costume Attendants,4.13
4.07,07/2016,Incumbent,1.C.7.a,Innovation,3.78,40,39-3092.00,N,IM,Importance,0.15,Costume Attendants,4.36
3.69,07/2016,Incumbent,1.C.7.b,Analytical Thinking,3.29,40,39-3092.00,N,IM,Importance,0.2,Costume Attendants,4.09
3.35,07/2011,Incumbent,1.C.1.a,Achievement/Effort,2.85,25,39-3093.00,N,IM,Importance,0.24,"Locker Room, Coatroom, and Dressing Room Attendants",3.86
3.29,07/2011,Incumbent,1.C.1.b,Persistence,2.69,25,39-3093.00,N,IM,Importance,0.29,"Locker Room, Coatroom, and Dressing Room Attendants",3.89
3.47,07/2011,Incumbent,1.C.1.c,Initiative,3.09,25,39-3093.00,N,IM,Importance,0.19,"Locker Room, Coatroom, and Dressing Room Attendants",3.85
3.01,07/2011,Incumbent,1.C.2.b,Leadership,2.57,25,39-3093.00,N,IM,Importance,0.22,"Locker Room, Coatroom, and Dressing Room Attendants",3.46
4.24,07/2011,Incumbent,1.C.3.a,Cooperation,3.94,25,39-3093.00,N,IM,Importance,0.14,"Locker Room, Coatroom, and Dressing Room Attendants",4.54
3.89,07/2011,Incumbent,1.C.3.b,Concern for Others,3.43,25,39-3093.00,N,IM,Importance,0.22,"Locker Room, Coatroom, and Dressing Room Attendants",4.35
3.9,07/2011,Incumbent,1.C.3.c,Social Orientation,3.48,25,39-3093.00,N,IM,Importance,0.2,"Locker Room, Coatroom, and Dressing Room Attendants",4.31
4.47,07/2011,Incumbent,1.C.4.a,Self-Control,4.15,25,39-3093.00,N,IM,Importance,0.16,"Locker Room, Coatroom, and Dressing Room Attendants",4.79
3.76,07/2011,Incumbent,1.C.4.b,Stress Tolerance,3.23,25,39-3093.00,N,IM,Importance,0.26,"Locker Room, Coatroom, and Dressing Room Attendants",4.29
3.69,07/2011,Incumbent,1.C.4.c,Adaptability/Flexibility,3.38,25,39-3093.00,N,IM,Importance,0.15,"Locker Room, Coatroom, and Dressing Room Attendants",4.0
4.4,07/2011,Incumbent,1.C.5.a,Dependability,4.21,25,39-3093.00,N,IM,Importance,0.09,"Locker Room, Coatroom, and Dressing Room Attendants",4.59
4.07,07/2011,Incumbent,1.C.5.b,Attention to Detail,3.67,25,39-3093.00,N,IM,Importance,0.19,"Locker Room, Coatroom, and Dressing Room Attendants",4.46
4.04,07/2011,Incumbent,1.C.5.c,Integrity,3.72,25,39-3093.00,N,IM,Importance,0.15,"Locker Room, Coatroom, and Dressing Room Attendants",4.36
3.75,07/2011,Incumbent,1.C.6,Independence,3.29,25,39-3093.00,N,IM,Importance,0.23,"Locker Room, Coatroom, and Dressing Room Attendants",4.22
2.96,07/2011,Incumbent,1.C.7.a,Innovation,2.47,25,39-3093.00,N,IM,Importance,0.24,"Locker Room, Coatroom, and Dressing Room Attendants",3.44
2.6,07/2011,Incumbent,1.C.7.b,Analytical Thinking,2.24,25,39-3093.00,N,IM,Importance,0.17,"Locker Room, Coatroom, and Dressing Room Attendants",2.96
3.98,08/2021,Incumbent,1.C.1.a,Achievement/Effort,3.32,20,39-4011.00,N,IM,Importance,0.31,Embalmers,4.63
4.26,08/2021,Incumbent,1.C.1.b,Persistence,3.79,20,39-4011.00,N,IM,Importance,0.22,Embalmers,4.73
4.02,08/2021,Incumbent,1.C.1.c,Initiative,3.21,20,39-4011.00,N,IM,Importance,0.39,Embalmers,4.83
3.67,08/2021,Incumbent,1.C.2.b,Leadership,2.87,20,39-4011.00,N,IM,Importance,0.38,Embalmers,4.46
4.31,08/2021,Incumbent,1.C.3.a,Cooperation,3.84,20,39-4011.00,N,IM,Importance,0.22,Embalmers,4.78
4.6,08/2021,Incumbent,1.C.3.b,Concern for Others,4.05,20,39-4011.00,N,IM,Importance,0.26,Embalmers,5.0
4.15,08/2021,Incumbent,1.C.3.c,Social Orientation,3.53,20,39-4011.00,N,IM,Importance,0.29,Embalmers,4.76
4.63,08/2021,Incumbent,1.C.4.a,Self-Control,4.08,20,39-4011.00,N,IM,Importance,0.26,Embalmers,5.0
4.41,08/2021,Incumbent,1.C.4.b,Stress Tolerance,4.13,20,39-4011.00,N,IM,Importance,0.14,Embalmers,4.7
3.95,08/2021,Incumbent,1.C.4.c,Adaptability/Flexibility,3.43,20,39-4011.00,N,IM,Importance,0.25,Embalmers,4.47
4.67,08/2021,Incumbent,1.C.5.a,Dependability,4.29,20,39-4011.00,N,IM,Importance,0.18,Embalmers,5.0
4.62,08/2021,Incumbent,1.C.5.b,Attention to Detail,4.23,20,39-4011.00,N,IM,Importance,0.19,Embalmers,5.0
4.67,08/2021,Incumbent,1.C.5.c,Integrity,4.26,19,39-4011.00,N,IM,Importance,0.19,Embalmers,5.0
3.8,08/2021,Incumbent,1.C.6,Independence,3.16,20,39-4011.00,N,IM,Importance,0.3,Embalmers,4.43
3.67,08/2021,Incumbent,1.C.7.a,Innovation,2.97,20,39-4011.00,N,IM,Importance,0.34,Embalmers,4.38
3.76,08/2021,Incumbent,1.C.7.b,Analytical Thinking,3.17,20,39-4011.00,N,IM,Importance,0.28,Embalmers,4.34
3.1,07/2014,Incumbent,1.C.1.a,Achievement/Effort,2.51,31,39-4021.00,N,IM,Importance,0.29,Funeral Attendants,3.68
3.39,07/2014,Incumbent,1.C.1.b,Persistence,2.8,31,39-4021.00,N,IM,Importance,0.29,Funeral Attendants,3.97
3.65,07/2014,Incumbent,1.C.1.c,Initiative,2.86,31,39-4021.00,N,IM,Importance,0.39,Funeral Attendants,4.44
3.1,07/2014,Incumbent,1.C.2.b,Leadership,2.07,31,39-4021.00,N,IM,Importance,0.51,Funeral Attendants,4.14
4.19,07/2014,Incumbent,1.C.3.a,Cooperation,3.58,32,39-4021.00,N,IM,Importance,0.3,Funeral Attendants,4.79
4.33,07/2014,Incumbent,1.C.3.b,Concern for Others,3.8,32,39-4021.00,N,IM,Importance,0.26,Funeral Attendants,4.86
3.85,07/2014,Incumbent,1.C.3.c,Social Orientation,3.4,32,39-4021.00,N,IM,Importance,0.22,Funeral Attendants,4.29
4.33,07/2014,Incumbent,1.C.4.a,Self-Control,3.79,32,39-4021.00,N,IM,Importance,0.26,Funeral Attendants,4.87
4.09,07/2014,Incumbent,1.C.4.b,Stress Tolerance,3.62,32,39-4021.00,N,IM,Importance,0.23,Funeral Attendants,4.56
3.92,07/2014,Incumbent,1.C.4.c,Adaptability/Flexibility,3.47,32,39-4021.00,N,IM,Importance,0.22,Funeral Attendants,4.36
4.42,07/2014,Incumbent,1.C.5.a,Dependability,3.96,32,39-4021.00,N,IM,Importance,0.22,Funeral Attendants,4.87
4.17,07/2014,Incumbent,1.C.5.b,Attention to Detail,3.76,32,39-4021.00,N,IM,Importance,0.2,Funeral Attendants,4.58
4.54,07/2014,Incumbent,1.C.5.c,Integrity,4.16,31,39-4021.00,N,IM,Importance,0.19,Funeral Attendants,4.92
3.2,07/2014,Incumbent,1.C.6,Independence,2.67,32,39-4021.00,N,IM,Importance,0.26,Funeral Attendants,3.73
2.79,07/2014,Incumbent,1.C.7.a,Innovation,2.24,32,39-4021.00,N,IM,Importance,0.27,Funeral Attendants,3.34
3.0,07/2014,Incumbent,1.C.7.b,Analytical Thinking,2.41,32,39-4021.00,N,IM,Importance,0.29,Funeral Attendants,3.59
3.92,07/2017,Incumbent,1.C.1.a,Achievement/Effort,3.69,31,39-4031.00,N,IM,Importance,0.11,"Morticians, Undertakers, and Funeral Arrangers",4.15
3.83,07/2017,Incumbent,1.C.1.b,Persistence,3.47,31,39-4031.00,N,IM,Importance,0.18,"Morticians, Undertakers, and Funeral Arrangers",4.19
4.15,07/2017,Incumbent,1.C.1.c,Initiative,4.05,31,39-4031.00,N,IM,Importance,0.05,"Morticians, Undertakers, and Funeral Arrangers",4.25
4.18,07/2017,Incumbent,1.C.2.b,Leadership,3.86,31,39-4031.00,N,IM,Importance,0.16,"Morticians, Undertakers, and Funeral Arrangers",4.5
4.57,07/2017,Incumbent,1.C.3.a,Cooperation,4.32,31,39-4031.00,N,IM,Importance,0.12,"Morticians, Undertakers, and Funeral Arrangers",4.81
4.86,07/2017,Incumbent,1.C.3.b,Concern for Others,4.71,31,39-4031.00,N,IM,Importance,0.07,"Morticians, Undertakers, and Funeral Arrangers",5.0
4.16,07/2017,Incumbent,1.C.3.c,Social Orientation,3.68,29,39-4031.00,N,IM,Importance,0.23,"Morticians, Undertakers, and Funeral Arrangers",4.63
4.66,07/2017,Incumbent,1.C.4.a,Self-Control,4.33,31,39-4031.00,N,IM,Importance,0.16,"Morticians, Undertakers, and Funeral Arrangers",4.98
4.57,07/2017,Incumbent,1.C.4.b,Stress Tolerance,4.25,31,39-4031.00,N,IM,Importance,0.16,"Morticians, Undertakers, and Funeral Arrangers",4.89
4.59,07/2017,Incumbent,1.C.4.c,Adaptability/Flexibility,4.31,30,39-4031.00,N,IM,Importance,0.14,"Morticians, Undertakers, and Funeral Arrangers",4.87
4.66,07/2017,Incumbent,1.C.5.a,Dependability,4.22,30,39-4031.00,N,IM,Importance,0.21,"Morticians, Undertakers, and Funeral Arrangers",5.0
4.88,07/2017,Incumbent,1.C.5.b,Attention to Detail,4.75,31,39-4031.00,N,IM,Importance,0.07,"Morticians, Undertakers, and Funeral Arrangers",5.0
4.81,07/2017,Incumbent,1.C.5.c,Integrity,4.68,31,39-4031.00,N,IM,Importance,0.06,"Morticians, Undertakers, and Funeral Arrangers",4.94
4.14,07/2017,Incumbent,1.C.6,Independence,3.82,31,39-4031.00,N,IM,Importance,0.16,"Morticians, Undertakers, and Funeral Arrangers",4.46
3.73,07/2017,Incumbent,1.C.7.a,Innovation,3.26,31,39-4031.00,N,IM,Importance,0.23,"Morticians, Undertakers, and Funeral Arrangers",4.2
3.54,07/2017,Incumbent,1.C.7.b,Analytical Thinking,3.11,31,39-4031.00,N,IM,Importance,0.21,"Morticians, Undertakers, and Funeral Arrangers",3.96
3.3,08/2018,Incumbent,1.C.1.a,Achievement/Effort,2.49,22,39-5011.00,N,IM,Importance,0.39,Barbers,4.11
3.62,08/2018,Incumbent,1.C.1.b,Persistence,2.56,22,39-5011.00,N,IM,Importance,0.51,Barbers,4.68
3.88,08/2018,Incumbent,1.C.1.c,Initiative,3.03,22,39-5011.00,N,IM,Importance,0.41,Barbers,4.73
3.66,08/2018,Incumbent,1.C.2.b,Leadership,2.63,22,39-5011.00,N,IM,Importance,0.5,Barbers,4.7
4.38,08/2018,Incumbent,1.C.3.a,Cooperation,3.78,22,39-5011.00,N,IM,Importance,0.29,Barbers,4.98
4.16,08/2018,Incumbent,1.C.3.b,Concern for Others,3.47,22,39-5011.00,N,IM,Importance,0.33,Barbers,4.85
4.12,08/2018,Incumbent,1.C.3.c,Social Orientation,3.32,22,39-5011.00,N,IM,Importance,0.39,Barbers,4.93
4.4,08/2018,Incumbent,1.C.4.a,Self-Control,3.81,22,39-5011.00,N,IM,Importance,0.28,Barbers,4.98
3.81,08/2018,Incumbent,1.C.4.b,Stress Tolerance,2.8,22,39-5011.00,N,IM,Importance,0.49,Barbers,4.83
3.73,08/2018,Incumbent,1.C.4.c,Adaptability/Flexibility,2.8,21,39-5011.00,N,IM,Importance,0.45,Barbers,4.67
4.18,08/2018,Incumbent,1.C.5.a,Dependability,3.47,22,39-5011.00,N,IM,Importance,0.34,Barbers,4.89
4.41,08/2018,Incumbent,1.C.5.b,Attention to Detail,3.88,22,39-5011.00,N,IM,Importance,0.26,Barbers,4.94
4.08,08/2018,Incumbent,1.C.5.c,Integrity,3.4,22,39-5011.00,N,IM,Importance,0.33,Barbers,4.76
3.87,08/2018,Incumbent,1.C.6,Independence,3.09,22,39-5011.00,N,IM,Importance,0.37,Barbers,4.64
3.49,08/2018,Incumbent,1.C.7.a,Innovation,2.45,22,39-5011.00,N,IM,Importance,0.5,Barbers,4.53
3.29,08/2018,Incumbent,1.C.7.b,Analytical Thinking,2.25,22,39-5011.00,N,IM,Importance,0.5,Barbers,4.33
4.09,07/2016,Incumbent,1.C.1.a,Achievement/Effort,3.58,22,39-5012.00,N,IM,Importance,0.25,"Hairdressers, Hairstylists, and Cosmetologists",4.61
3.71,07/2016,Incumbent,1.C.1.b,Persistence,3.19,22,39-5012.00,N,IM,Importance,0.25,"Hairdressers, Hairstylists, and Cosmetologists",4.24
